,ReviewID,SKU,CustomerName,Star,Keyword,Reviews,ReviewDate
724,725,6401101,Morris,5,Excellent product! Easy to install.,"This product is so excellent. It is really easy to install. Once it is set up the first computer, then the second computer is almost automatically set up. No hassle in wireless setup!
The print, copy and scan quality is excellent!",1 year ago
725,726,6401101,Gerbil,3,"Low on features, toner tank has potential","The HP Neverstop Laser MFP 1202w is part of a new line of printers implementing refillable toner tanks rather than using replaceable toner cartridges; this could be a significant boon to small offices. HP makes a bold savings claims which they’ll have to at least partially live up to in order to offset the price of the unit relative to its limited feature set.

[ Toner tank ]

The tank storage concept has been around a while for inkjet printers, but this is a first (as far as I can tell) for laser printers. The toner tank holds a little over two refill kits worth of toner, which grants great flexibility in deciding when to refill the tank without having to consider toner waste. Normally you’d use a cartridge until it runs out, which is usually discovered in the middle of a ruined print job which requires you to stop what you’re doing to replace the cartridge, but with a refillable tank, that scenario can be avoided. Gone will be the days of taking out the cartridge, giving it a good shake to loosen clumps stuck in the corners, and re-inserting it for the sake of saving some coin only to have to replace it shortly afterwards (after one or more further bad print jobs). If this all works as advertised, this could be a significant boon for small office environments. Unfortunately, I can’t confirm the advertised savings. The HP store website lists zero replacement products available for this printer and can’t find the replacement toner by its model number. The HP Smart app’s ‘Get Supplies’ feature was of no help. This is a common handicap for early reviewers. Noteworthy is that the advertised savings are for toner only, so image drum life and replacement costs should be considered as well in comparing maintenance costs once the information becomes available.

[ Physical design ]

+ A three-segment toner level indicator remains lit on the front of the printer to aid in toner management.
- The flimsy, loose, low-capacity snap-in paper input tray with its sketchy paper guides and protuberant placement is terribly disappointing. I’ve had a family member accidentally bump the tray on a similar HP printer causing it to snap off and break in two; I imagine the same could very easily happen with this printer. It would be so much saner to have a proper slide-in tray that docks flush with the front face of the printer, which is the norm for this form factor.
- When the interface buttons are individually ‘active’, they are lit and very clearly identifiable. However, when not active/lit they are difficult or impossible to identify in moderate or worse lighting. The LCD display is similarly problematic as it’s not back-lit.

[ Features ]

This printer is quite slim on features for its price point. Missing features that you can find on other comparable printers include:
- Color (laser) printing
- Duplex printing and scanning with automatic document feeder
- Flush-mounted paper input tray with higher capacity, sometimes with an extra multi-purpose input tray
- Native fax support
- Ethernet port for more stable or redundant connectivity
- Back-lit color touchscreen display
- Faster printing and higher duty cycle ratings

Notable features this printer does have:
+ The toner tank which currently appears to be a unique feature
+ Direct WiFi printing (bypassing the need for an intermediary access point)
+ Ability to set up the printer via a mobile app
+ The HP Smart app has an interesting ‘camera scan’ option which grabs an image from the camera or a file and performs automatic text selection and geometric transformation to optimize for printing, useful for reproducing text on an object that won’t fit on the flatbed scanner.
+ Support for Google Cloud Print (hidden behind the web interface which can be accessed directly, or via the HP Smart app).

[ Setup & operation ]

The documentation is scarce and insufficient, and the setup process could be smoother. The included Reference Guide has a section for setting up WiFi using WPS as well as using WiFi Direct, but not for setting up normal WiFi without WPS. I first connected via WiFi Direct for testing which worked fine. I installed the HP Smart app assuming it would guide me through setting up a normal WiFi connection, which I wanted to try next. Surprisingly, the app didn’t show any detected printer, and further suggested that I should have already connected the printer via WiFi, seemingly missing an important step. Checking back with the Reference Guide, I found the critical missing information in the wireless troubleshooting section: if the wireless light/button is not lit (which it wasn’t by default), you must press the button to turn on “wireless connection mode” (not direct). After adding the printer to my WiFi network, the app detected the printer and could fully utilize it. On three different desktop computers running Windows 10, I had three different setup experiences. On one, the printer was detected and added automatically (which I wasn’t expecting). On the second, I had to click on ‘Add a printer’ under the ‘Devices and Printers’ Control Panel app, which easily found the printer and added it successfully (this is the process I expected). On the third computer, I did the same as for the second computer, but for some reason I failed to grasp, it initiated the WiFi Direct setup process which caused a PIN page to be printed. After cancelling the setup process and trying again (without doing anything differently), it proceeded with the normal WiFi configuration (not direct) which succeeded. In all cases, all three computers (after setup) were able to print to and scan from the printer without requiring additional software. I tested both the mobile and Windows versions of the HP Smart app, as well as the print and scan “accessories” (native applications, whereas HP Smart is a UWP app) available on the product support page, which all functioned well for me without any unexpected problems.

Printing is somewhat loud for a laser printer of this form factor, but not overly so. Printed standard black text looks very crisp and clean. However, the printing of solid/uniform grey in text and images is rather poor, with very noticeable and inconsistent horizontal banding and random localized artifacting. Gradients are likewise prone to artifacts.

[ Conclusion ]

The Neverstop printer series by HP is one to watch, as the toner tank design could be a game-changer. While this technology has merits beyond potential cost savings, these savings *are* the primary advertising point for this printer. This is especially important considering the primary cost of using a printer is not the up-front purchase price, but rather the cumulative cost of replenishing consumables over the printer’s lifetime. With consumable pricing information not yet available, the true value of this printer remains dubious. With over-all quality that is not so great and lacking features for its price point, I currently wouldn’t recommend this printer to others. If the replacement toner is revealed to enable significant cost savings, then I’d switch to recommending this printer for satisfying casual printing and scanning needs.",1 year ago
726,727,6401101,JMan,5,"Small footprint, solid performance","The overall size and footprint of this HP is fairly compact and doesn’t require a lot of space. It’s comparable to a medium-sized home inkjet printer. The scanning bed is raised and sits above the paper return bin. The paper source bin is located on the bottom front. Rather than removable trays, the paper slides into a single 150 sheet capacity paper bin and a plastic cover snaps over it to hide the paper completely. It looks like a protruding paper tray but it isn’t. The power cord is approximately 5-feet long which is a bit short. I had to raid my computer parts for a longer cord so it could reach the power outlet on the other side of the desk. The hardware setup was relatively simple despite a pretty bad setup guide. Even calling the guide marginally helpful is a stretch. It contains very little useful information that didn’t answer several setup issues that I ran into. Even the pictographs were incorrect. The illustrations show the scanning bed tilted back at a 70-degree angle. In reality, it tilts back no farther than 10-degrees at most. If someone attempts to force it back as far as depicted in the illustration, they’ll likely damage it.

Connectivity options include wifi, wifi direct or USB (type A) connectivity. I prefer wifi, so that’s how I configured it out of the box. The printer has no touchscreen or hardware buttons that can be used to configure wifi. The monochrome LCD screen is basic and printer management tasks are performed through the HP Smart app. The printer can also be managed through a web browser interface after it’s connected to wifi. I installed the HP Smart app on my smartphone and tablet and ran into the same problem on both. I could connect to the printer fine via wifi direct but the printer would not connect to my home wifi. I’d enter the wifi setup screen, select my SSID, enter my password and hit connect. The app would indicate the printer was connecting to wifi but a few moments later would display an error stating it could not connect. I verified that my router and wifi settings were compatible and kept repeatedly trying to connect for a solid half-hour. Just as I was just about to give up and connect using the included USB cable, the printer finally connected to my home wifi through the app on one final attempt. 

The printer has worked pretty well after I finally got it functional. I added it to a Windows 10 PC and allowed the OS to install the drivers automatically. Not only did it install the drivers but it installed the Windows version of the HP Smart app as well. The illuminated toner level indicator on the front of the printer is useful and provides an instant and easily viewable toner status. Toner and printer status can also be monitored through the app. I included a photo of the LCD screen and button panel. A four-page multi-language reference guide is included to aid with deciphering the buttons and indicator lights. All other guides, including the user guide, can be downloaded from the printer’s support page on HP’s site. Despite my early connection woes, wifi connectivity has been rock-solid since it finally connected that first time.

Print quality is very good and even better than some of the expensive high volume business class laser printers that I use daily. Text and grid lines are crisp and clean with no jaggies or other artifacts. Print speed is sufficiently fast. Graphics quality depends on the content being printed. Monochrome charts, diagrams and images look very nice and on most occasions are identical to the source material. Colorful photographs and heavily detailed color graphics tend to look a little worse due to the limitations of printing in monochrome. It doesn’t matter whether it’s this consumer grade monochrome MFP or a $5,000 business class MFP. That type content is best printed on a color laser or inkjet printer because only so much detail can be reliably reproduced in monochrome. Noise levels during printing are moderate and never reach the point of being annoying or disruptive. The printer does not generate any noticeable heat in the surrounding environment during heavy printing. 

Scan quality is also pretty good. Text, graphics and photos are clear, sharp and good for everyday use. Scanning can be performed through the HP app or a computer’s native scanning app. The scan resolution is adjustable from 200dpi to 300dpi in the phone/tablet app and 75dpi to 600dpi in the desktop app. It also has a card copy/scan feature. Scans can be exported to PDF, JPF, TIFF, PNG and RAW formats. There is no automatic document feeder, so all scanning and copying must be done individually from the scanning glass. 

I haven’t owned this HP long enough to rate long-term durability or how frequently it cycles through consumables. Toner replenishment seems very simple and cost effective when compared to traditional toner cartridges. I am eager to try the new HP toner refill kits. If they are reliable, inexpensive and as easy to use as they seem, they could potentially be a true game changer. It would finally offer an affordable inkjet for everyone. The printers themselves are usually affordable but the price of supplies typically end up costing way more than the device in the long run. Replacing all four toner cartridges at once in my small office HP color LaserJet costs $100 more than the price of the printer. That’s just a one time full replacement, not a cumulative total. That’s also absurd.

This HP 1202w is a good performing multifunction. It doesn’t really have any fancy bells and whistles or sought-after extra features. Even the “duplexing” is manual. It is, however, quite capable at what it does. That is print, scan and copy very well, although it doesn’t have fax capability. The lack of fax capability and an ADF isn’t a big deal for personal use or a home office but could potentially be an issue for business users, especially in busy offices. Who wants to manually copy a 20-30 page document one sheet at a time? For those who can survive without an ADF or fax capability, it’s hard to go wrong with this choice. The prospect of super-quick inexpensive toner replenishment makes it that much more enticing.",1 year ago
727,728,6401101,ViperElectric,5,"Easy Setup, and it just works.","I'll start with the good items, the first thing is this printer is super simple to set up. All you have to do is install an HP app on your phone and follow the instructions to add a printer. This makes it simple and quick to connect the printer to your home wifi so it can be used by all of your devices. Connecting the printer to your windows 10 computer after it has been set up is even easier as all I had to do was go to ""add printer"", find the device in the list (since its already on my network) and click add. Windows even prompts you to install the HP app after its done installing the printer so that you can use all of the printer's features like scanning as well.

The HP smart app is simple and easy to use both on your PC and on your phone. It has to be one of the easiest to use print apps for a mobile device I have used in a long time. 

Print quality is what I expect from a laser printer super quick and clean sharp prints. Even a full page of black printed well without an excess of dark or light spots. Text prints very clean and I have had no issue with paper feed or operation at all. 

Scanning items to my computer was also super easy with the HP smart app on windows, just open the app press the button for scanning place the item on the scanner and start it. Once it's scanned the app allows you to save the scan as either a PDF or a JPG, verify simple and quick. It will make quick work of scanning in paperwork for work. 

The user interface on the printer is very minimal but I like that. I never saw the need for big graphical displays on a printer, I just need the thing to copy and print and this printer does that well with the controls given. 

I also like the small footprint of the printer, it takes up very little space.

Now for probably the only thing I am not a huge fan of, the paper tray. I know it might sound odd to call out a paper tray on a printer but I would have rather had a nice pull out drawer to put the paper in instead of the way it is handled with this printer. The odd paper cover that is provided instead is just strange. It feels like it was kind of an afterthought when they realized they needed to have a way to cover the paper slot that they provide. 

I also wish you could fit a few more sheets of paper in the paper slot but that is more of a personal preference I guess. 

Overall this printer works great and the one shortcoming of the way paper is handled is not enough for me to not like the printer as a whole. It prints quickly, print quality is good, and setup was the easiest I've had with a wifi printer in a long time.",1 year ago
728,729,6401101,TVnut,4,Solid printer - great for light use at home,"Used a HP Laserjet 4 for years, and it finally died. replaced it with this one, working fine. Not sure this would be great for heavy use, but occasional use at home, kids for school, etc.. no problem",12 hours ago
729,730,6401101,canefire1990,3,"Great printer, but does not last long","This printer worked great until the it suddenly stopped working. The smell of burning circuitry and a complete failure made us hesitant to buy another. We did not buy the Geek Squad extended warranty, so we were out of luck after only 20 months. After extensive research we did buy another of the same model, due to HP's reputation. HP has no customer service, unless you are part of their expensive toner program. All of my questions were answered by Best Buy staff who assured me this issue is not at all common with this model. I guess we cannot expect more than 20 months out of this printer, so we bought the geek squad 4 year coverage this time. I am just glad the burnt circuitry smell, which hung in the air for several hours, did not result in a fire.",1 month ago
730,731,6401101,MarleyCo,5,Excellent Beginning for Replacing Ink Jet Printer,"After a few weeks of use I can say that even without color this printer is a great alternative to an ink jet type machine. Wish I had converted earlier. Haven’t used the toner replacement injector yet, but if it that $15 replacement works as well as the printer has so far I will score this a big win. At this point I would highly recommend this printer.",1 month ago
731,732,6401101,EvnWllms,4,Solid Prints,"Great printer. Cant get it to connect to my phone to print wirelessly like I was told I could, however I use this printer every day and its very good quality. Wish I would have gotten a color printer though",1 month ago
732,733,6401101,TomM,5,Highly Recommend,"Wow this printer is fantastic!  Initially I was looking for a cheap inkjet but of course 'out of stock'.  So then the price between inkjet and laser become much closer.  This printer comes out of the box with enough toner for 5,000 copies - SOLD!  The prints are perfect and I don't have to spend $20/mo on ink.",1 month ago
733,734,6473920,DotNetJon,4,Great Little Pocket Printer,"I've been playing with this little printer for a few days, and am pretty impressed with it. It uses no ink, but instead uses thermal paper, which allows for it's super small size. The battery powered and Bluetooth capabilities make it a breeze to take with you! The battery lasts for a reasonable amount of time, but could be better. Just printing about 8 pictures over the course of a few days, it went from fully charged to around 20%. Some of that is most likely idle time, as I did not manually shut it off in-between uses. I have it set to turn itself off after an hour and sleep after Sleep after 5 minutes. Still, not too shabby for it's small size.

The HP Sprocket software that you download and use to connect to the printer is really quite well done, and very easy to use. Even if you don't have a Sprocket printer, it would make a nice image editing tool for your phone. It connectes to Instagram, Facebook, Google, and your local images on your phone or tablet. Really makes it easy to make prints of your online photos.

The size of the prints limits their use, obviously. Not something you'll be printing any detail with, but for fun-sized photos for sharing with friends, it's great. The paper has peel off backs that allow you to make stickers out of the little photos. This would make a great gift for a kid or scrapbook keeper.

The HP Sprocket app lets you crop, adjust color settings, add borders, text, little fun graphics you can add on top of the photo, and overlays. You can use these features to edit your photos, then print out on a larger printer or share to one of your social media sites.

My colleague was able to download the Sprocket software and connect to my printer. It's supposed to support up to 3 additional connections, although I only tried myself and one other.

You can change the color of the little LED on the front to whatever color you like, which is a nice little personalization feature. 

The printer takes about 45 seconds from the time you press print to print an image, so the speed isn't great if you are wanting to print several photos to distribute. 

The software has a Photo booth mode which takes 4 timed pictures and combines them into one image. This is fun for taking pictures with friends.

The printer itself is really light, but feels well made. Changing the paper is easy. Just pop off the top and insert into the tray. It comes with a pack of 10 papers, including a calibration sheet. They recommend not putting any more paper than this to avoid jams.",3 years ago
734,735,6473920,RedScorpion,4,Fun and Getting Better,"The HP Sprocket 2nd Edition uses no ink and instead heats ZINK paper to reveal the photo in a single pass. It’s fun. The pictures are cute and you can stick them to anything. 

I feel like this printer is a Polaroid for the digital age. Everyone has a phone and this printer produces instant prints for far less money than a Polaroid or an inkjet.

Multiple devices can hook up to the printer at the same time. At one point I had a Samsung Galaxy Tab S4, an iPhone, and an iPad hooked up. The apps work virtually the same regardless of device and connection was simple.

But, I was expecting a bit more from a 2nd Edition. The prints look good, but they aren’t great. It won’t replace a good inkjet for overall printer quality. I noticed banding in skies or solid colors and sometimes flesh tones would get overblown or washed out.

The big new feature with the second edition is the AR. You can now print from a video clip or put an animated frame and when you scan the picture with the app, the picture will come to life and even play a video clip. The AR feature worked well on my iPhones and even displayed location information and google street information for the pictures. You can decide if you want information embedded in the print or not.

The AR prints were, again, fun. But, some AR features were limited by which device I used to view the photo. For instance, I could create a picture with an embedded video on my phone and view the video with my phone, but if I tried to view that same video on another phone, it wouldn’t work. It would still show location data and any photos related to that location, but I couldn’t watch the picture come to life with the embedded video clip. This makes sense as it is pulling the file from my original device and not a cloud service. But, I wish it was a universal feature... Now, the animated borders and stickers will work on any phone with the app. 

However, I couldn’t get the AR features to work on my tablets. My Samsung Galaxy crashed whenever I tried to view any AR details and the iPad didn’t fare much better. It just never could reveal anything. Now, I could view the embedded location information printed from my tablets on my iPhone, but the opposite didn’t work. I know all devices had the AR features turned on.

Battery life is okay, but if you are using this at a party or group function, I would have it plugged in. After 5 - 6 photos, my battery would be down to the final bar. On that note, the charging cable is too short. I think it is only a foot and a half.

It appears that HP is adding more features and functions to the app and the printer at all times. So, I am hopeful that there will be more AR borders and stickers in the future as the current selection is rather slim.

Also, I would like it if we could get a PC driver at some point. I don’t see why laptops or surface devices can’t join the party. 

So, would I recommend the Sprocket? Sure. I am having a lot of fun with it. I don’t know if the new features are enough to warrant an upgrade for original Sprocket owners, but at $5 - $10 for a pack of 20 prints, I think this is a great pick-up. I look forward to getting a travel case and a small photo booklet.",3 years ago
735,736,6473920,josie,5,Great printer,I brought this for my daughter for a xmas present. She loves it and I adore it.,1 year ago
736,737,6473920,Drummer7,4,Cute and efficient,"I’ve been wanting to print some of our travel pictures so I could pin it on a map, frame it and hang it on a wall... And this palm size printer made it so easy and quick for me!

It’s pretty easy to set up. When I opened the box did not see any instructions, but once you download and open the app, it will guide you through it. The app is super user friendly and really straight forward to use. And you connect the printer with your phone via Bluetooth. 

With the app you can edit and customize your pictures with frames, stickers, or other decorations, then hit ""print"" and in seconds out comes your photo! The ink is in the paper so there is no need for ink cartridges.

The cool feature is that you can print pictures from your Instagram, Facebook and Google! All you have to do is login into your account and select the picture you want to print! Simple and easy! 

I like to do some editing on my pictures and with this app you CAN print photos that have been previously edited using your phone or other picture editing apps! And the colors look true to me.

You can take pictures using the app too, even selfies and it will print it right away. But since I like to do some editing this feature didn’t really interested me.

So overall, if you are looking for a small printer, and you just want some fun little 2x3s pictures for your projects, look no more. This IS the one to get!",3 years ago
737,738,6473920,Snet,1,"Quality so bad, I must have gotten a lemon","I picked this up today from BestBuy. I honestly was not expecting a true picture quality resoultion or color; I just want a decent sticker quality for my diary. 

However I was shocked that the quality was so bad — like the color picture in an old newspaper front page with multiple horizontal and verical streaks. Another huge problem was that the true white and yellow printed extreme PINK. Picture seems all blown up. (i tried printing all kinds of pictures with different colors and resolutions). I tried printing black&white picture, but picture came out with partial red. 

I looked at different youtube reviews on this device and the pictures that got printed by other owners actually seem pretty good. So maybe, I thought my zinc photo paper was bad, so I opened a brand new zinc photo pack and I still have the same issue. Yes, I did the blue paper face down first just like HP told me to do in their homepage community threads with people complaining of red (pink) hue problems. I did all the resets too but no luck. Yes my battery green and was charged nearly full. So I must have gotten a lemon, which means HP needs some serious quality control. 

I am going back to the store to buy another same model since I am convinced i got a lemon. Everyone seems to say good things on their reviews. HP’s proper quality control could have prevented my inconvenience and unnecessary car gasoline and mileage.",2 years ago
738,739,6473920,joecaffe,5,"Instant prints, no wires!","This is a nice little printer that helps make your social media posts physical. The app is fairly intuitive and has some decent customization options. If you don't see an enhancement in the list, the app allows you to make your own and save it, cool feature! I took it to a recent party and the guests were wowed at how quickly I customized and printed stickable keepsakes for them! The printer is very portable and the pictures show good detail and color reproduction for such a small print and no ink cartridges.
The only issue I had was with the embedded experiences and getting it to work. Once configured in the app, the printer makes photos with an invisible watermark that, when scanned with the reveal camera, should show an AR experience on your phone. I followed the instructions and even used a still frame from a video I took of a new car event (see photo) but the app said ""no reveal content found"". That being said, it's a gee wiz feature that does nothing to the usefulness and functionality of this party printer!",2 years ago
739,740,6473920,Kris1973,4,Incredibly fun little sticker printer.,"Starting with the positives: This little printer is incredibly easy to set up and fun to use. Within fifteen minutes of opening the box, I had printed through the 10-pack of Zink paper included with the printer, testing out everything from printing selfies to greenery and even some graphic art, which brings me to one of the most enjoyable things about the HP Zinc paper: It’s self-adhesive. Printing out little 2x3 stickers with your pictures or little sayings is a lot of fun! While quite small for a photo print at 2” by 3”, the pictures do print completely edge-to-edge so there’s no wasted space. 2x3 is small for a print, but seems oddly appropriate for a sticker. 

The built-in battery lasts through about one pack of ten prints before needing a recharge and the prints come out quickly with a satisfying little hum. It reminds me of taking Polaroid pictures back in the “old” days.

On the down side, the colors in the prints can be (but aren’t always) somewhat washed out - particularly skin tones, though at least the resolution is fine enough that the prints don’t end up looking grainy. I think the Zink paper still has a little trouble with vibrant reds, which is why I dropped my review down to 4 stars.

So, if you’re looking for a fun little battery powered portable printer that can print out 2x3 stickers for you and your friends (or kids), this is it. Because the “ink” is in the paper, the refill packs of paper can be somewhat pricey but Best Buy was running a sale on refills so I stocked up on a few packs while the price was more attractive.",3 years ago
740,741,6473920,JustOne,5,Fantastic,"I received this for my birthday - I’ve been journaling a lot !!! I wanted this sprocket soon could print out my pictures and add to my journal ! Guys : this is a game changer ! The saying a picture is worth a thousand words totally applies  to this scenario! I just lost my precious dad so pictures really mean a lot !!!!
The quality of my sprocket is totally awesome / I’m so so so grateful for the gift ! Plus got it on sale -it was $87! Don’t wait ! Thanks Best Buy for drive up service too- it feels like a birthday hug !",3 years ago
741,742,6473920,Hinata,4,very fun and versatile,"I really wanted one, and i was eyeing on a different product. However I was lucky to get this one on sale. I'm not much of a HP user, but I do like their products that come out. Sometimes they are unresponsive however if you have patience to be able to fix the simplest things yourself, basically just restarting it, then it works fine. 

This sprocket itself is one of them. I have to sometimes restart the app in order for the pictures I just took to work (to show in the selection). I read the reviews and i can see why people say they see the red hue on the skintone. But after following the directions of the HP Support, it looks fine.

As you can see, starting from the left, I tried one in black & white, it came out a tint of blue. 2nd one I tried the wand that the HP Support recommended to do, it look animated. And the 3rd one is without and it looked fine. The other 3 I did i used the wand and thy came out amazing.

I hope they come out with more borders and stickers in the app for the sprocket, I like playing with those. I do recommend people to give it a shot, at least this product.",1 year ago
742,743,6473920,Gus321,5,Absolutely Love This!,This is exactly what I was looking for. You have so many different printing options using the accompanying app. I print pictures to add to my planner and journal. It is very simple to use.,1 year ago
743,744,6473920,Danno,4,Fun and Quick!,"If you’re on the go and looking for a fun way to print photos, then this is it. After charging the unit for about an hour it was ready to use. It can connect to your smart device via Bluetooth. Download the app and you’re able to print pocket-sized photos. Printing a photo is a quick and easy process. Open the app, select the photo you want to print and press the printer button. In a matter of 15 seconds, it’s printed.

The quality isn’t as nice as a larger printer, but it’s not shabby for something that fits in the palm of my hand.

The app also allows you to make edits and add fun little things to the photo. It was pretty cool to print a photo I had just posted to my social media.

I brought it to a friend’s house and it was a hit. Everyone loved trying it out and wanted to use it. People loved the idea of being able to snap a photo and quickly print it for a keepsake.

My wife is excited about using this because she thinks it’ll be a great resource for adding photos to the “baby book” for our child. I admit, it’ll be pretty cool.

Takeaway:
Because of the size, I wonder how many photos will print before I have to purchase ink. Also, having to purchase the photo paper is a drag, but not a deal breaker. I like the idea of being able to print things quickly from my phone.

Try not to mind the qality of the photo, it was tough trying to focus on both the phone and printed image.",1 year ago
744,745,6473920,biggiestuff,4,Expensive craft type of machine,It's only good for novelty pictures.  the paper for printing can get quite expensive.  I think it's more cost productive to do large paper on a large printer but then it wouldn't have the cool fun factor,3 years ago
745,746,6473920,Gabi,5,Ok color,Decent product. Picture color is a little off. Bought this because i needed small photos and couldn't find anywhere to print this size.,1 week ago
746,747,6473920,Ayla,4,Fun to use,This is a great way to re-live good times/memories. The only thing that could be better is the coloring on the photos when printed. The photos all have a blue tint to it.,1 month ago
747,748,6473920,Marpal,4,Small and cute,Cute printer about the size of your hand. Picture quality goes down by the print of each picture but if you let it rest it starts working like new,1 month ago
748,749,6473920,Me19,5,Portable printer,Got for my daughter to print her photos. She loves this little print. Works great. Prints a great picture.,1 year ago
749,750,6473920,Gatosport,5,nice printer,nice and mobile printer ! i use it for a lot of pictures from mi iphone,1 month ago
750,751,6473920,CoffeeandSunflowers,5,Great Product,Bought this for my teenage daughter. She puts them on the back of her phone case. She has pictures on her mirror and just about everywhere else. She's used up about 3 packs of paper because she loves it so much. It took no time at all to set up and incredibly easy to use. Great product. If an imaged is too blown up of course your image quality will suffer so that's just a little thing to keep in mind.,1 month ago
751,752,6473920,DMGM,4,Awesome for scrapbooking,"Went through the reviews before purchasing and was a little bit worried my little printer might not work as well as it should. Took the risk and it was so worth it! The pics do give off a slight reddish/pinkish/warmish tint but apart from that they look good! I did have a little set back trying to connect my phone and printer but google recommended I update my phone and bam! All was well. I’ve gone through the free packet of film already and bought more! Would’ve given the full 5 stars if it wasn’t for the setback and the off color on the prints. But hey, this is a pretty cool gadget!!",11 months ago
752,753,6473920,Papichulo,5,Perfect for parties or events,I do love the product easy friendly and simple to share with your friends,1 year ago
753,754,5536500,Jerry,4,Works perfect,"I purchased this printer as a replacement for an Office Jet Pro 8100 that unexpectedly quit.  Unlike the Office Jet 8100 the 8210 set up faster and easier.   I downloaded the software from HP and once downloaded followed the instructions to turn on printer and quickly the printer was set up on all devices and the internet.  I particularly like the display on the printer as I can quickly review all functions of the printer and change settings as needed.  I would have gave a five star rating for this printer but I have four nearly full cartridge's  from the 8100 Office Jet that HP informs me will not work in this printer.  I cannot understand why because the cartridges are identical to the ones in the 8210, with just a different cartridge number.  Overall this printer deserves a five but unless I can use almost $100.00 of cartridges from the 8100 I won't give it a higher rating.",1 year ago
754,755,5536500,OldSchoolMarm,4,Disappointed in service.,"When I bought the printer, my purchase included the setting up the printer. When Daniel arrived to connect the printer to the computer he said the two were not compatible and that he would not be able to set things up.  The company removed that charge from my bill and for that I am most appreciative.  However, I want you to know that my granddaughter connected the two and set it up so it was not impossible.  My daughter has printed a number of things from her computer on the printer. Perhaps more training needs to be done in the Geek Squad.",11 months ago
755,756,5536500,Arionna,3,So far so good with the 2nd printer. READ Below!,So I bought this printer after my Officejet 4632 crashed on me and could not fix it. I figured as this was a upgrade it would be better... Well at first it was great but after about 17 days it started to make noise as it was printing something. I had only used it 3-4 times and it was brand new!!! I took it back to Best Buy and they switched it out and gave me another new one. That was a little over a month ago now and no issues so hopefully it was continue to work. The lady at bestbuy said that these were not very good printers but I had never had an issue with my old one until it broke down. I used it often and it lasted like 4 years! So hopefully this one will do the same! 8/10 stars,1 month ago
756,757,5536500,Treasure,4,Mixed emotions,The 1st one received was defective. Was a MAJOR hassel getting a new one. NOW I'm getting spammed from the suposed Geek squad for money...,4 months ago
757,758,5536500,HP8210,4,HP 8210 Does the Job,Good HP printer.  Has plenty of speed.  Duplex printing works perfectly.  Had a bit of trouble getting to the WiFi menu for set-up but figured it out.  A touch screen like our Pro 8025 would be a nice upgrade.,10 months ago
758,759,5536500,NoComplaints,5,"HP Printers are the best, this one is AMAZING","I needed a inexpensive full color printer.  I purchase a printer based on the cost of the ink per page. This printer used the same, 952 series as my OJP 8710 AIO, recently expired. This is one of the most economical ink jet printer cartridges available and this printer could use the supply of cartridges I had. For $125 I figured I'd be happy with ""OK""...WOW...I am 100% satisfied with quality, ease of connection to my wifi, cost of ink. The OJP 8210 also supports DUPLEX printing. AMAZING PRINTER***HIGH LY RECOMMEND IT. Home Office, Printing pictures, Documents, School.",1 week ago
759,760,5536500,RandoB,4,"Likely Good Printer, Never Used.",This item was dead on arrival. I am returning and plan on purchasing a different printer altogether. I always buy HP products and have never had an issue with any HP purchase ever however!,4 days ago
760,761,5536500,VinnieP,4,Good printer if it’s your first printer,"Although a good printer, not a great printer. I find the response time a bit lagging. Once it gets started, the quality is second to none. I previously own the 8100 office jet, in my opinion was a superior machine. The 8210 does have  a quiet mode that I like.",2 years ago
761,762,5536500,RichieCunningham,4,Excellent low budget printer,Works great and fast! A lot faster than my old HP. Quality is great for the price.,1 month ago
762,763,5536500,Greatproductservice,5,Great service,"This printer is perfect for us seniors. No fuss. East does it 
And tge techs that came to our home couldn’t be nicer
Very professional. Showed us how everything worked
Set up the printer abd added to our house wireless network
Didn’t leave until they were sure everything worked and we understood how",7 months ago
763,764,5536500,Rayj,4,"fantastic ""printer""",didnt give 5 stars due to it not being all in one but other than that it does beat all in 1 printers in certain aspects,5 days ago
764,765,5536500,RayB,5,It’s a Good PRINTER,"Look, if all you want/need is a reliable PRINTER, this will do the trick.  Just note:  this is a printer only, and doesn’t do the 2 other things many people want, such as copying and scanning.",2 days ago
765,766,5536500,Printer,5,Great All-in-One Printer,"Great AIO printer so far. Good size, simple to install and happy I could bypass the HP app nonsense and manually connect to our wi-fi.  (Instructions say hp registration is required but its not.)  Works well.",1 month ago
766,767,5536500,Printer,5,Great buy!,This printer prints clear and fast. I used it almost daily and have not ran out of ink yet!,2 days ago
767,768,5536500,Acegirl5b,5,Sleek and prints well,Prints well and clean.  Appears to be a sturdy printer and it doesn't take up much room on the desk.  Set up is a task.,1 month ago
768,769,5536500,RA0526,4,High speed printing,"Really good printer, print faster than most other printer in black & white or color.",10 months ago
769,770,5536500,Rich,4,This is a very good printer for home use.,I had one for my personal use and I was very satisfied with it. I purchased one for my wife since it is easy to use and easy to replace cartridges.,1 year ago
770,771,5536500,Diva,3,Printer,After I purchased realized it doesn’t have a scanner.  It’s a shame because I like the compact sleek look but returned,1 month ago
771,772,5536500,MaryDeTienne,5,Ms,Easy set up and quality printing. Love being able to print remotely!,1 week ago
772,773,5536500,Gus1,5,Great investment.,Excellent printer that is fast and easy to use. Great quality!,1 week ago
